Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,HK,GB,PE,,3,hair,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,HK,IT,BO,,142,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,HK,IT,PE,,110.405,cloth,m2,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,HK,IT,PE,,668,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,ID,IT,BO,,3,cloth,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,ID,IT,PE,,22,cloth,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,ID,IT,PE,,1,garments,,P,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IL,IT,BO,,1,garments,,P,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IL,IT,PE,,2,garments,,P,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IN,GB,BO,,1,hair,kg,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IN,GB,PE,,0.1056,cloth,kg,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IN,IT,PE,,4.35,cloth,m,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IN,IT,PE,,25.71,cloth,m2,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IN,IT,PE,,3,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IQ,IT,PE,,5,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IR,IT,PE,,3,garments,,P,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,AE,PE,2,,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,AR,,33.816,,fibres,kg,T,C
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,AR,,685.304,,fibres,kg,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,BO,,2123.372,,fibres,kg,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CH,AR,1,,garments,,T,C
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CH,AR,27,,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CH,BO,17,,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CH,PE,103,,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CN,AR,1,,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CN,PE,9,,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,JP,BO,1,,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,JP,PE,10,,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,KR,PE,16,,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,MC,AR,1,,garments,,T,C
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,MC,AR,1,,leather products (small),,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,MC,BO,2,,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,MC,PE,17,,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,PE,,7375.569,,fibres,kg,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,US,PE,5,,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,GB,AR,,1.04,cloth,kg,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,GB,PE,,4.9181,cloth,kg,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,AR,,0.15,cloth,m2,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,AR,,2,garments,,P,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,BO,,4,cloth,m2,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,BO,,12,cloth,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,BO,,1,garments,,P,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,BO,,27,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,BO,,2.45,hair,kg,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,CL,,2,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,PE,,163.991,cloth,m2,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,PE,,52,cloth,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,PE,,1,fibres,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,PE,,1,garments,,P,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,PE,,1,garments,,T,C
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,PE,,207,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KG,IT,PE,,3,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KH,IT,PE,,2,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KR,GB,PE,,2,hair,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KR,IT,AR,,5,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KR,IT,BO,,6,cloth,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KR,IT,BO,,2,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KR,IT,PE,,47.730,cloth,m2,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KR,IT,PE,,36,cloth,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KR,IT,PE,,4,garments,,P,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KR,IT,PE,,35,garments,,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KW,GB,PE,,0.392,cloth,kg,T,W
2019,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KW,IT,BO,,27,garments,,T,W
